0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,
0.816176046,0.924264069,0.973335267,1.27719676,1.505687359,1.417565288,1.849342711,1.987276057,1.932469415,2.713813802,2.211808355,2.22565701,2.860462914,3.40384321,3.113795369,2.587608697,3.350822157,3.721050843,3.499753928,3.409007858,3.80580251,
0.916176046,1.065685425,1.133844657,0.831694821,1.894031634,1.465977659,1.92482113,1.81189193,9.011361584,1.801869684,2.317682612,2.501206951,7.109987203,2.779465418,2.281393174,2.557047024,3.435110503,3.706371925,5.715016491,3.949231224,3.378346369,
0.83570226,0.81045695,0.947651776,1.012387696,1.345179526,1.978552006,1.725434221,1.679390777,2.253707054,2.465405272,1.791489354,2.477176039,2.480512142,2.309489697,4.83474498,2.673471442,3.06154208,3.265442783,3.109792027,3.504433588,3.841744304,
0.838071187,0.999018758,1.025975725,1.175704194,1.888027192,1.444739788,1.868049318,1.97993903,2.097722342,2.039681077,2.447182499,3.370989441,2.258366963,2.882709273,3.372921523,2.91203361,57.18612156,3.485157715,16.81366388,3.51135588,5.317414776,
0.716176046,0.98521164,1.407327428,1.504810998,1.667074667,1.627145877,2.223680666,1.433890395,2.665895777,1.946362251,2.567630172,1.990900555,3.257029325,2.904174427,2.408566117,2.759654929,3.593548797,6.09726013,2.98771522,3.895132863,4.949491863,
0.77475469,0.621895142,1.23301092,1.020256629,1.392029301,63.23827698,1.842637246,1.863647879,1.66409265,2.18561964,1.899668712,2.62462807,3.660647844,3.19280369,2.711914776,3.248613826,9.72901338,3.677620889,5.045463977,4.04926771,65.61097939,
0.843790283,0.804737854,1.133844657,1.089073132,2.041217823,1.474956173,1.810788331,1.999305958,1.926970967,2.518433139,2.555173031,2.140557438,73.48635142,4.331231725,2.240853798,2.970655526,3.268359524,2.943845074,7.204575817,4.512434958,3.791690683,
1.059747239,0.682842712,1.361970219,1.609167425,1.904191317,1.844567992,1.680883343,1.679611424,2.226383725,3.496285543,2.292831302,2.460259236,2.009072834,3.025923062,70.69827088,3.61445501,3.061557118,4.994116576,4.170928566,3.19624763,4.428431001,
0.865685425,0.896649831,1.075266014,1.594922125,1.535160756,1.236653322,2.025343471,1.973723402,2.517412309,2.678267714,3.334266387,2.596180488,3.590531857,3.191151902,3.557160856,2.405740272,3.249944602,4.156741609,3.539759404,3.553327607,3.629863211,
0.816176046,0.83570226,1.108818437,1.391222969,2.071812521,1.739242896,1.588552934,1.577682235,2.451525168,2.109230927,2.283101716,4.907465686,3.370923764,2.749218641,2.519224977,3.237364448,2.67768587,3.604305529,3.615804432,7.693427051,6.248059506,
0.977123617,0.899018758,1.244520698,0.959747239,1.792843875,1.806785924,2.519126826,2.642180046,2.470179991,2.333230307,2.931675809,2.782241108,4.997620807,2.600093126,2.654958483,3.031649131,2.929329463,3.304525732,3.799663002,4.118611235,8.328369532,
0.716176046,1.01045695,1.270205746,1.1706565,1.471917402,2.065359535,2.718848577,2.174046582,2.365124821,2.261704559,2.720864684,2.781579765,2.381300867,2.646890634,6.937324849,2.927774042,3.384765167,4.344557855,4.378031891,3.074055322,3.505978436,
0.788561808,0.879492544,1.19395849,0.77475469,1.605687359,1.509037528,2.043082602,1.9921538,2.82582696,1.925943988,3.099200169,3.225103579,2.985297574,2.79769756,3.021078454,3.372973694,3.326397145,3.3015073,3.652831738,3.992297978,56.5490137,
0.729983165,0.986923296,2.748171245,1.879527034,1.782606015,2.593975605,1.634239382,1.987040619,2.139287077,1.535381404,1.680443605,2.47280435,3.577955519,3.479554645,3.217785255,3.215212451,4.621845904,3.629846656,3.831900771,2.921218641,3.618137758,
0.863316498,0.777123617,0.857597402,1.208818437,1.526093049,1.688312538,2.419193082,1.537969421,3.276019928,72.76712109,2.32808574,2.533117608,67.42480581,3.162551386,3.56685721,3.144922972,46.2479721,3.47127519,3.021556827,2.96423732,3.371278842,
0.777123617,0.971404521,1.100511324,1.36448665,2.25395457,1.539241339,2.103299332,1.772227966,2.404100566,2.116773811,2.817428187,3.113209197,3.11036758,2.629148387,3.631557392,3.28540091,72.1702282,3.726747768,3.222969404,65.25549065,3.291477366,
0.855228475,0.984992549,1.906591329,1.142151771,1.222406466,1.905593132,2.040247598,1.830172075,3.149088947,2.246716272,3.883473747,2.446208647,2.782799115,2.853506686,3.60698369,3.263413253,10.40476758,3.133324978,3.363085353,3.543399489,4.386446759,
0.749509379,0.755228475,1.238944072,1.067616171,1.450679531,1.362117723,1.920525156,1.61250502,2.37000064,2.279348738,3.429676308,2.441495445,7.848814459,3.668862044,3.538612923,4.047303458,4.169118738,2.725459886,4.067326927,3.733190596,5.032490001,
0.890930735,0.702368927,1.161897076,1.046160767,1.797548564,2.316055116,3.612556939,1.882155261,2.613944711,2.508126379,3.033870048,3.186050627,2.199569229,7.362909005,3.11328411,2.961732614,2.297070989,2.797477859,4.229603455,2.880630959,2.975607373,
0.763316498,0.824044978,1.330713579,1.34193268,1.395889237,1.291222969,2.818998544,2.645749537,2.691997564,2.802878265,2.699516405,2.893557173,2.728276698,2.323522325,3.211166566,3.021569612,3.294861416,4.028372679,3.633542224,2.48735345,3.584511653,
1.029983165,0.924264069,0.969327827,0.939782844,1.607618105,1.710425277,2.617889778,1.968197589,2.83594289,2.865400686,3.468362345,2.449766826,3.060162052,3.584563621,3.220517303,3.095967786,3.08956224,3.678430377,3.726550457,82.2049655,3.292555026,
0.790930735,0.904737854,1.302267161,1.268055909,1.600847738,1.854758557,2.151846569,2.616886924,2.403285202,2.353686629,3.63827551,1.980883343,3.744582217,65.89085465,3.267701353,4.381515249,3.662086117,2.935037359,3.851740307,3.560179962,3.53023269,
0.829983165,0.91045695,1.593812543,1.109037528,1.698562971,1.800038356,1.949328645,1.762995641,27.52325031,2.456146307,3.62047764,2.270547778,2.530290048,2.346539441,3.35969048,3.999675051,2.329350769,3.790665529,3.674277972,2.443170022,4.606113175,
1.079492544,0.790711645,0.824044978,1.519496035,2.093136108,1.434722576,2.024382949,2.886734478,2.604630264,10.73625136,1.884457933,2.16299934,3.566734512,3.294207854,3.834330098,2.749151752,3.775185487,3.792255221,3.439015442,3.575950555,3.868281647,
0.816176046,0.857597402,1.311406455,0.957597402,1.418618116,2.091999121,1.593210469,2.299654945,2.626225465,1.978779244,2.722796923,2.257548549,2.315052085,2.809885266,2.9411758,2.832943299,4.594571518,3.235838507,2.30501248,3.6484786,11.22573293,
0.877123617,1.026632996,1.544082517,1.540513258,1.650066441,1.690241727,1.598699458,1.870864574,3.024559786,2.047543418,1.777454997,3.194724356,66.2041493,2.795321678,3.387395084,3.639206261,2.330830903,3.69859977,4.393474254,3.780890034,3.238350886,
0.908088023,0.829983165,0.998580578,4.124942765,1.601442155,1.303758169,1.936783219,1.933871231,2.310034327,2.107446309,3.963123716,2.15614475,3.34981679,2.846020125,3.207678621,3.457910508,3.185476349,3.183320259,4.107775413,3.663396439,4.068209368,
0.896649831,0.882842712,1.323063737,1.078744523,1.383354037,1.767514405,1.89996982,1.535232343,2.66684167,2.248650717,2.814542254,2.873160934,2.221912256,3.429254927,3.015863089,3.240515757,4.829519984,2.997180549,3.182758492,4.98118216,5.973681292,
0.749509379,1.333844657,1.343029689,1.142589951,2.044418931,1.714494077,2.246273434,1.888381074,2.423200382,1.96573146,2.373228466,71.81960379,2.747238032,3.003335847,3.0744271,2.963661218,53.13253872,73.2341601,2.977872221,3.977155964,5.61163948,
0.776904526,1.087142386,1.140660762,1.073335267,2.149918937,1.323724122,2.221946071,1.965656802,2.226602816,2.248361672,2.599998896,3.349471333,3.333091137,2.258664441,2.730972583,3.072148936,2.839653466,2.554843366,3.878883022,4.099537305,3.758447396,
0.904737854,0.977123617,1.278963613,0.84572103,1.419056297,1.616726517,2.388819255,2.549444475,2.483490641,1.936549999,2.507710529,3.180123457,2.580801326,2.641594216,39.90880427,4.320647211,2.390734378,3.237116804,2.781935924,3.962482217,4.175663218,
0.816176046,0.777123617,1.295670146,1.040660762,1.439020692,1.464707297,2.127772265,1.791179513,2.193858281,2.14189945,2.386284151,2.365214014,2.951103001,2.959042156,55.22423358,3.146304886,4.498050646,5.66687773,3.250867534,3.609472278,13.39764998,
0.949509379,0.857597402,1.600201484,1.36470574,1.618005026,1.629075066,1.52913182,1.653048458,2.572320795,2.910857165,3.09590966,2.654746633,3.28949059,2.421470961,3.001366448,2.523544177,3.034516121,3.633789904,3.212527817,4.083732801,3.458620779,
,,,,,,,,,,,,,,,,,,,,,
ïΩãœ,,,,,,,,,,,,,,,,,,,,,
0.865503093,0.904480329,1.253317,1.276811682,1.93149916,2.928378061,4.89778442,2.029451185,3.035945054,4.099726162,4.106249236,4.02732815,7.123022713,4.475906149,7.897520893,3.254081267,9.492077897,4.953868785,5.446758902,10.69913645,6.834458844,
ï™éU,,,,,,,,,,,,,,,,,,,,,
0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,
è„å¿,,,,,,,,,,,,,,,,,,,,,
0.865503093,3.025800672,4.253317,4.951046297,6.174139847,7.671794551,10.09393684,7.641937265,9.035945054,10.46368719,10.81445317,11.06295179,14.47149194,12.12443542,15.83477483,11.46991963,17.97735927,13.70029663,14.4467589,19.94575745,16.32129182,
,,,,,,,,,,,,,,,,,,,,,
åÎìöêî,0,0,0,0,1,1,2,0,1,2,1,1,3,1,4,0,5,1,2,5,2
,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10
ê≥ìöó¶,1,1,1,1,0.98,0.98,0.96,1,0.98,0.96,0.98,0.98,0.94,0.98,0.92,1,0.9,0.98,0.96,0.9,0.96
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
